"miRTarBase.ID" "miRNA" "Species..miRNA." "Target.Gene" "Target.Gene..Entrez.ID." "Species..Target.Gene." "Experiments" "Support.Type" "References..PMID."
"277" "MIRT002401" "hsa-miR-27a-3p" "hsa" "SP4" 6671 "hsa" "Western blot" "Functional MTI" 18006846
"283" "MIRT003748" "hsa-let-7c-5p" "hsa" "MYC" 4609 "hsa" "Western blot" "Functional MTI" 17877811
"290" "MIRT003830" "hsa-miR-24-3p" "hsa" "ACVR1B" 91 "hsa" "Western blot//Luciferase reporter assay" "Functional MTI" 17906079
"291" "MIRT003829" "hsa-miR-29c-3p" "hsa" "FBN1" 2200 "hsa" "Luciferase reporter assay//qRT-PCR" "Functional MTI" 18390668
"292" "MIRT003828" "hsa-miR-199a-5p" "hsa" "IKBKB" 3551 "hsa" "Reporter assay//Western blot" "Functional MTI" 18408758
"293" "MIRT003754" "hsa-miR-125b-5p" "hsa" "NTRK3" 4916 "hsa" "Western blot//Reporter assay" "Functional MTI" 17483472
"298" "MIRT003741" "hsa-miR-17-5p" "hsa" "RUNX1" 861 "hsa" "Reporter assay//qRT-PCR//Western blot" "Functional MTI" 17589498
"299" "MIRT002323" "hsa-let-7a-5p" "hsa" "HMGA2" 8091 "hsa" "qRT-PCR//Western blot" "Functional MTI" 17600087
"300" "MIRT002322" "hsa-let-7c-5p" "hsa" "HMGA2" 8091 "hsa" "qRT-PCR//Western blot" "Functional MTI" 17600087
"301" "MIRT002025" "hsa-miR-124-3p" "hsa" "CEBPA" 1050 "hsa" "Western blot//Reporter assay" "Functional MTI" 18451139
"303" "MIRT003808" "hsa-miR-7-5p" "hsa" "IRS2" 8660 "hsa" "Reporter assay//Western blot" "Functional MTI" 18483236
"304" "MIRT003807" "hsa-miR-7-5p" "hsa" "IRS1" 3667 "hsa" "Western blot" "Functional MTI" 18483236
"305" "MIRT002289" "hsa-miR-7-5p" "hsa" "EGFR" 1956 "hsa" "real-time RT-PCR//Reporter assay//Western blot" "Functional MTI" 18483236
"307" "MIRT001225" "hsa-miR-16-5p" "hsa" "CCND1" 595 "hsa" "Western blot" "Functional MTI" 18483394
"328" "MIRT002098" "hsa-miR-34a-5p" "hsa" "SIRT1" 23411 "hsa" "Western blot" "Functional MTI" 18834855
"329" "MIRT002097" "hsa-let-7g-5p" "hsa" "HMGA2" 8091 "hsa" "Western blot" "Functional MTI" 18413726
"336" "MIRT002090" "hsa-miR-21-5p" "hsa" "NFIB" 4781 "hsa" "Luciferase reporter assay//qRT-PCR//Western blot" "Functional MTI" 18384814
"337" "MIRT003757" "hsa-miR-221-3p" "hsa" "TNFSF10" 8743 "hsa" "Western blot" "Functional MTI" 18246122
"338" "MIRT003756" "hsa-miR-222-3p" "hsa" "TNFSF10" 8743 "hsa" "Western blot" "Functional MTI" 18246122
"339" "MIRT003323" "hsa-miR-9-5p" "hsa" "NTRK3" 4916 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 17483472
"340" "MIRT003755" "hsa-miR-125a-5p" "hsa" "NTRK3" 4916 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 17483472
"341" "MIRT003754" "hsa-miR-125b-5p" "hsa" "NTRK3" 4916 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 17483472
"342" "MIRT002084" "hsa-miR-378a-5p" "hsa" "SUFU" 51684 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 18077375
"344" "MIRT003753" "hsa-miR-378a-5p" "hsa" "TUSC2" 11334 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 18077375
"359" "MIRT002077" "hsa-let-7a-5p" "hsa" "TRIM71" 131405 "hsa" "Luciferase reporter assay" "Functional MTI" 17890240
"360" "MIRT002077" "hsa-let-7a-5p" "hsa" "TRIM71" 131405 "hsa" "Luciferase reporter assay" "Functional MTI" 17890240
"361" "MIRT002076" "hsa-let-7c-5p" "hsa" "TRIM71" 131405 "hsa" "Luciferase reporter assay" "Functional MTI" 17890240
"362" "MIRT002076" "hsa-let-7c-5p" "hsa" "TRIM71" 131405 "hsa" "Luciferase reporter assay" "Functional MTI" 17890240
"367" "MIRT002025" "hsa-miR-124-3p" "hsa" "CEBPA" 1050 "hsa" "Luciferase reporter assay" "Functional MTI" 18451139
"368" "MIRT002024" "hsa-miR-210-3p" "hsa" "EFNA3" 1944 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 18417479
"371" "MIRT002021" "hsa-miR-10b-5p" "hsa" "HOXD10" 3236 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 17898713
"401" "MIRT002018" "hsa-miR-24-3p" "hsa" "DHFR" 1719 "hsa" "real time qRT-PCR//Western blot" "Functional MTI" 17686970
"403" "MIRT003287" "hsa-miR-29b-3p" "hsa" "MCL1" 4170 "hsa" "Luciferase reporter assay//Western blot//Immunofluorescence" "Functional MTI" 17404574
"411" "MIRT002006" "hsa-miR-155-5p" "hsa" "AGTR1" 185 "hsa" "Luciferase reporter assay" "Functional MTI" 17668390
"413" "MIRT002097" "hsa-let-7g-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17600087
"414" "MIRT002097" "hsa-let-7g-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17600087
"415" "MIRT002097" "hsa-let-7g-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17600087
"416" "MIRT002097" "hsa-let-7g-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17600087
"417" "MIRT002097" "hsa-let-7g-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17600087
"418" "MIRT002097" "hsa-let-7g-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17600087
"419" "MIRT002097" "hsa-let-7g-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17600087
"420" "MIRT002005" "hsa-let-7d-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay" "Functional MTI" 17600087
"421" "MIRT002005" "hsa-let-7d-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay" "Functional MTI" 17600087
"422" "MIRT002005" "hsa-let-7d-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay" "Functional MTI" 17600087
"423" "MIRT002005" "hsa-let-7d-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay" "Functional MTI" 17600087
"424" "MIRT002005" "hsa-let-7d-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay" "Functional MTI" 17600087
"425" "MIRT002005" "hsa-let-7d-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay" "Functional MTI" 17600087
"426" "MIRT002005" "hsa-let-7d-5p" "hsa" "HMGA2" 8091 "hsa" "Luciferase reporter assay" "Functional MTI" 17600087
"436" "MIRT001043" "hsa-miR-155-5p" "hsa" "BACH1" 571 "hsa" "Luciferase reporter assay" "Functional MTI" 17881434
"437" "MIRT001043" "hsa-miR-155-5p" "hsa" "BACH1" 571 "hsa" "Luciferase reporter assay" "Functional MTI" 17881434
"438" "MIRT001043" "hsa-miR-155-5p" "hsa" "BACH1" 571 "hsa" "Luciferase reporter assay" "Functional MTI" 17881434
"441" "MIRT002473" "hsa-miR-22-3p" "hsa" "PPARA" 5465 "hsa" "Luciferase reporter assay" "Functional MTI" 19011694
"442" "MIRT002000" "hsa-miR-22-3p" "hsa" "BMP7" 655 "hsa" "Luciferase reporter assay" "Functional MTI" 19011694
"453" "MIRT000137" "hsa-miR-221-3p" "hsa" "CDKN1B" 1027 "hsa" "Luciferase reporter assay" "Functional MTI" 17914108
"454" "MIRT000137" "hsa-miR-221-3p" "hsa" "CDKN1B" 1027 "hsa" "Luciferase reporter assay" "Functional MTI" 17914108
"460" "MIRT000131" "hsa-miR-222-3p" "hsa" "CDKN1B" 1027 "hsa" "Luciferase reporter assay" "Functional MTI" 17914108
"461" "MIRT000131" "hsa-miR-222-3p" "hsa" "CDKN1B" 1027 "hsa" "Luciferase reporter assay" "Functional MTI" 17914108
