V1,V2
CXCR1,0.628870524
SOX15,0.628643098
PRR11,0.628344456
KRT74,0.628122121
NUSAP1,0.628072749
TWIST1,0.627367434
RAMP2,0.627230125
PLOD2,0.626905662
LCN12,0.626478302
KCNT2,0.625963112
KLHDC7B,0.62587241
SLC35F1,0.625762934
DSPP,0.625527816
ADAMTS8,0.625231186
SMAD6,0.625087877
HHLA2,0.624781776
GALNTL5,0.624448154
HELLS,0.624129412
UGDH,0.623974098
SORCS3,0.623784217
BBOX1,0.623482829
MSX2,0.623257032
SYT5,0.62310068
FXYD1,0.622876293
KCNG1,0.622779797
OTC,0.622722324
KCNJ6,0.622513401
TSHR,0.62188078
TNFRSF25,0.621542597
FAM24A,0.62111676
KBTBD12,0.621043146
BRSK2,0.62100379
ATP12A,0.620563129
CD1A,0.620153916
KRT82,0.62013141
RIMS1,0.619403562
LIPI,0.619221201
TBC1D3C,0.61892742
VEGFD,0.618894286
KCNH6,0.61874905
SPC25,0.618547074
MKRN3,0.618243241
APLP1,0.618107983
EMCN,0.617867659
PCSK1N,0.617764871
DUX4,0.617603595
DEFA3,0.617487989
ROBO4,0.617453815
PATE4,0.617259
ARNTL2,0.616739283
EPAS1,0.61655091
CAPN5,0.615480176
NECAB1,0.615016551
TMEM52,0.614984239
POU5F1,0.6149009
GRIN2A,0.614588049
RXFP1,0.614573051
GRIA1,0.614502991
TBC1D3E,0.614407822
SLCO1B1,0.614332423
STK31,0.613916489
ZNF705G,0.613309659
PIF1,0.613183087
DPP6,0.613141758
RAC3,0.612815066
PHACTR3,0.612708704
MAD2L1,0.612530555
PTH2,0.612311442
SDR9C7,0.612093053
PGF,0.611898153
SMCO2,0.611435876
LGALS13,0.611362268
CIT,0.611321809
DAZL,0.610960015
SPAAR,0.610773962
TMEM72,0.610718468
TCF21,0.610101681
CDC20B,0.609927197
ZNF114,0.608819696
STPG4,0.608398885
CALCRL,0.608245887
SLC22A14,0.607682336
DNA2,0.607552083
KYNU,0.607246362
SSC4D,0.607189649
C1QL4,0.607171988
OGN,0.606256535
CYP2C19,0.605710518
LIM2,0.60547492
TCEAL6,0.605105511
KCNK13,0.60466475
DLGAP3,0.604476854
ZNF488,0.603824164
HAP1,0.603708382
NTM,0.60115754
SIGLEC15,0.601110177
MEP1A,0.601019265
ADRB2,0.600945354
MRGPRE,0.600802272
ANKRD18B,0.600636156
MYL2,0.60047788
AUNIP,0.600302109
OR2Y1,0.60023946
RELN,0.599391478
RHCE,0.5991686
KNL1,0.598864508
USP17L3,0.598817967
FBXO32,0.59841031
CHEK1,0.598282369
ANKRD18A,0.597678404
ATP4B,0.597663587
DUOX2,0.597610643
ACSM2A,0.597570155
DOCK3,0.597416086
MCM4,0.59722858
SULT1C2,0.597102481
CDK1,0.596915305
PRSS27,0.596562986
KCNE2,0.596213887
PGLYRP1,0.595372952
MIOX,0.594789588
FOXO6,0.594702988
LRRC55,0.5944557
STXBP6,0.594435522
ADAM8,0.593510026
CSF3,0.591739722
PON1,0.590653316
EPHX3,0.590462266
LGALS7B,0.590430215
STK32A,0.590078668
STAG3,0.58958751
EMP1,0.58942154
MESP1,0.589354582
HAPLN4,0.589149275
GPR119,0.589052562
AC233992.2,0.588893901
ECM1,0.588739112
ORM1,0.588682286
FEZF2,0.588379925
TONSL,0.58817468
PCK1,0.587983456
CSN1S1,0.587886876
ERO1A,0.587860721
GGH,0.58778483
HIGD1B,0.587590973
AKR1D1,0.58718827
EMP2,0.587076494
CA12,0.587058923
FAM72C,0.586986249
TAT,0.586702742
CLIC5,0.586357016
SPRED3,0.586279452
MARCO,0.586056005
WT1,0.585235676
SDCBP2,0.58489307
HMX3,0.584666361
ATP6V1G3,0.584191394
RASGEF1A,0.58387753
TRIP13,0.583836641
MMP8,0.583495191
ITGA11,0.583288046
SLC25A10,0.583000495
DAO,0.582771725
CENPU,0.582598719
GPR26,0.581953375
PTX3,0.581705522
CDH15,0.581603106
KIR3DL3,0.581597624
ASCL2,0.581563262
ANXA13,0.580854587
SPATA31E1,0.580791044
CDC25A,0.580507784
SUGCT,0.580298816
EDN2,0.579566914
ARL9,0.578646141
CD52,0.578078079
ALDH3A1,0.577300587
DSCAM,0.577014705
MMP19,0.576813434
MFSD6L,0.576708719
KRT76,0.576591178
REC114,0.576412428
PAX4,0.576248172
ASF1B,0.575875381
NBPF6,0.57548207
PLPPR5,0.575192589
CKMT1B,0.575137196
NTNG2,0.575134701
RDH12,0.574359404
CCL24,0.574289166
CDSN,0.574238979
APOBEC3B,0.57353664
STK32B,0.573291552
CER1,0.573266486
PRR36,0.572947829
LRRN1,0.572632145
LOXL2,0.572378016
KCNJ9,0.571892785
LIMS2,0.571689404
ABCB6,0.57153459
CLCA2,0.570637831
NECTIN4,0.570438074
YEATS4,0.570190961
PADI4,0.569930876
STEAP1,0.569728362
PCP4L1,0.569674428
KRT40,0.569465498
PNMA8C,0.56946132
GPR50,0.569226892
SPX,0.569218014
BLM,0.568697418
LBX2,0.568055532
SLC6A18,0.567911201
WFDC5,0.567826362
NT5E,0.567599269
ADAMTS14,0.567329727
GYPA,0.567317573
ACP7,0.566669791
RNF157,0.566622755
PLAT,0.566546838
HSPA12B,0.566218995
OR8J3,0.566128936
OR52N2,0.565476749
ZNF676,0.564378841
CTNND2,0.56403341
P4HA3,0.563559683
BFSP2,0.563345081
AC005702.1,0.563152756
MTTP,0.563007942
DNMT3B,0.562941423
MMP9,0.562911323
OR1E1,0.562817617
AL627230.1,0.562586041
ACTBL2,0.561958863
FOXF1,0.561631891
UGT8,0.561192389
POF1B,0.560701624
FABP7,0.560035255
ADRA2B,0.55973987
OR6N1,0.559663373
VSIG4,0.559539424
PRRX2,0.559476195
CPB1,0.559230159
WNT3A,0.559035924
AQP5,0.558301258
TLR10,0.558215133
RAB3IP,0.558097011
APBA2,0.557940425
ANTXRL,0.557929195
DMGDH,0.557117746
MIXL1,0.557098179
VNN1,0.556952083
COLCA2,0.556310647
PNLDC1,0.556182788
ELOVL4,0.556073656
AMPH,0.556037008
SRSF12,0.555302877
A4GNT,0.555290502
SERPINB12,0.554770939
SUCNR1,0.554651927
PARPBP,0.554639988
OTOGL,0.554469475
HMGA1,0.554006185
SHCBP1,0.553585681
FMC1-LUC7L2,0.553434082
C1QTNF6,0.553423839
SYT16,0.553219757
ARHGAP11A,0.552716263
CYP26A1,0.552093826
ZNF460,0.551401874
GDF15,0.551300016
H4C14,0.551193099
FPR2,0.550768972
DES,0.550312328
COL3A1,0.550304885
VWC2L,0.550278829
PTTG1,0.550222117
GJC3,0.548749013
CST2,0.548604858
MANEAL,0.548427478
SLC38A4,0.548280496
CACNA1G,0.548130529
XKR9,0.548069764
INAVA,0.547860884
GHRHR,0.547857162
ZBTB20,0.546720734
RAD51,0.54653035
OR4D11,0.546394075
MEP1B,0.54616735
TRHDE,0.545970692
LIPN,0.545864159
HECW1,0.545650616
GRB14,0.545627609
TRIM46,0.545560123
AQP4,0.545242414
TENT5B,0.545155468
FHL2,0.545140399
CAMP,0.54471954
GNGT1,0.544596005
COL6A6,0.54451929
CYP2E1,0.544489081
POTEH,0.544307311
IGFBP3,0.544073854
ISL2,0.544071786
DPYSL4,0.544015096
PRLR,0.543950003
FRMD1,0.54354493
CABP5,0.543356704
FANCD2OS,0.542877406
SHD,0.542566816
C14orf39,0.54236694
EPO,0.542142586
ECT2,0.541615633
ELAPOR1,0.541339507
HOXB7,0.540991764
QTRT1,0.540987511
DIPK1C,0.540902316
PPEF2,0.540625663
RSPO2,0.540417319
CTCFL,0.540135426
LDLR,0.539696487
FXYD2,0.539487643
GPIHBP1,0.539378265
GYPE,0.538799526
IGSF11,0.538748029
FLRT1,0.538535129
PAQR6,0.538111802
MUC16,0.537915755
APOH,0.537663455
MAB21L3,0.537605293
CNNM1,0.537208423
CCNE2,0.536829111
NIPAL4,0.536576018
GOLGA6L6,0.536097196
OLR1,0.535954428
LDB2,0.535926188
OXT,0.535747518
MYOM3,0.535676506
NMUR1,0.535669015
FAM189A2,0.535477922
ACSM4,0.534983387
MTNR1B,0.534865543
ALKAL2,0.534861093
EMX2,0.534763553
KNTC1,0.534492335
JAM2,0.534250574
OR8B12,0.534021849
CHRDL2,0.533653252
RFX8,0.533219652
MYO1A,0.533180082
SLC2A7,0.533126916
GPHB5,0.53267293
TAL1,0.532545327
VWDE,0.532533577
LRRC32,0.532459999
CDH5,0.532301126
DIRAS2,0.532111669
IQANK1,0.532046431
IER5L,0.532034411
CT55,0.531633083
KIF12,0.531613313
PTK6,0.531196486
CBLN2,0.531162253
TRIML2,0.530584303
LIPF,0.53044099
MSLN,0.530440524
SLC6A8,0.530365788
EFNA4,0.530348556
RASL10B,0.529713487
EYS,0.529686487
IYD,0.529663665
OR51E1,0.52924861
COMP,0.529017159
TENT5D,0.528999284
NGFR,0.52889419
ADH1C,0.528717217
MZB1,0.528604624
PFKP,0.52857861
SERINC2,0.528387852
ERO1B,0.528321338
NHS,0.52822762
ADAMDEC1,0.528139418
TBX18,0.527912712
AC243967.1,0.527400588
OPTC,0.526866126
KCNK16,0.526843692
HSPB6,0.52679775
FAM83D,0.526321962
RHBG,0.526140848
AL355102.2,0.526003519
FDCSP,0.525947617
TGFBR3,0.525802477
ZNF738,0.525656398
KRT80,0.525327893
CFHR3,0.525250155
ZNF724,0.525234824
AC005832.4,0.525050501
ANKLE1,0.524985249
MYL7,0.52493295
CEACAM1,0.524897354
KLHL34,0.524521474
PLA2G10,0.52442262
USP17L17,0.523973782
DLX3,0.523798825
ARX,0.523721085
RGS9,0.523304544
SFTPA2,0.522992506
ABCA8,0.522978676
PKIB,0.522940232
CUX2,0.522804398
CMTM2,0.522793973
TGM7,0.522757474
POPDC3,0.522550944
OR4F17,0.522534817
KANK3,0.52251503
WNK3,0.522116671
CYP1A1,0.521688054
RBBP8NL,0.521517523
GSTM5,0.52140165
SPATA19,0.521264221
STARD8,0.521159419
AOC3,0.52016346
BCHE,0.519811208
MYCL,0.519316959
KRT15,0.519118598
SLC28A1,0.519035976
CCR3,0.518978882
SYNPO2L,0.518950114
RMI2,0.518943672
MSR1,0.518890094
SEZ6L2,0.51869605
SPINK5,0.518592823
DIRAS1,0.518484434
AMDHD1,0.518456814
LRRC19,0.51836621
RGS21,0.518284508
PKHD1,0.518209952
KLF14,0.518200442
THEM5,0.518150809
HBEGF,0.517550051
SPATA22,0.51724631
WDR86,0.517057791
AL096711.2,0.517045672
CATSPERD,0.517043728
CYP4F2,0.516763154
OR5M11,0.516314975
MROH2A,0.516098324
CASQ2,0.515695775
AMACR,0.515597614
ZIC3,0.515553643
ZBED2,0.515439216
PTPRQ,0.515306159
SRXN1,0.515054898
PAFAH1B3,0.514765273
INHBE,0.51468752
LMX1A,0.514507791
MCM2,0.514282461
GALNT9,0.514055869
FER1L5,0.513955721
CCL19,0.513887066
OCIAD2,0.513532717
NLRP7,0.513465694
PRH2,0.513095097
IFNL3,0.513013701
OR10A7,0.512568266
ACADL,0.512365827
SBSPON,0.51214457
HOXB2,0.511862868
HS6ST3,0.511562283
NRCAM,0.511458093
CAV1,0.511255442
TMEM132A,0.510938485
COL5A2,0.510846179
SPRR2G,0.510710877
MUC4,0.510698233
EOMES,0.510661447
MKX,0.509603731
ZNF257,0.509591452
OR5AU1,0.508743052
MFAP4,0.508508419
ZNF486,0.508366078
GALNT4,0.508281932
NCAM1,0.508193212
JPH4,0.508039003
IRS4,0.507815898
SPC24,0.507245888
CLDN3,0.507204153
SERPINA10,0.507058961
TMPRSS5,0.50683392
KRTAP5-5,0.506787317
SLIT2,0.505619339
SLC39A8,0.505447169
CCDC83,0.504827547
MMP16,0.504826654
SNCG,0.504720026
PTCRA,0.504641476
FOXR1,0.503432088
FANCI,0.503224003
MMP20,0.502729005
LCE1F,0.502011066
PABPC1L,0.50190037
AGRP,0.501342788
ACTL9,0.501145209
TAS2R42,0.50089624
ESRRB,0.500703002
CARD11,0.500444868
KRT28,0.500150554
RAD51AP1,0.500003579
